Date,Author,Text,Label
10/15/2021 3:39,EtheimJ,Puluhan penagih Pinjol digerebek saat beraksi di meja kerja di daerah Jakarta Barat.. https://t.co/tdHmaUetCh,netral
10/15/2021 3:39,jogjapokeid,"@kompascom rakyat banyak dianiaya pinjol, eh wakilnya tenang-tenang saja. segera bikin aturannya dong untuk menyelamatkan rakyat.",positif
10/15/2021 3:39,TAWANxLS,@SUNGHOONxLS Pinjol bukannya makanan yg bulet2 hon?,positif
10/15/2021 3:39,007koteka,"â€˘ Selain payung hukum untuk mendukung aktivitas pinjol resmi, pemerintah  gencar melakukan edukasi literasi digital kepada masyarakat.  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @PlateJohnny @kemkominfo https://t.co/S78GgbZsFU",netral
10/15/2021 3:39,Donny__Wardhana,Stop Pinjol...   Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/iiR540h79V,negatif
10/15/2021 3:39,nesutwa,"Korban dari Pinjol ilegal sudah banyak, dari intimidasi dipermalukan dimuka umum bahkan ada yg sampai Bunuh diri krena stres dan depresi Sudah saatnya pemerintah Bantai Pinjaman Online Ilegal.. #JokowiBrantasPinjolIlegal https://t.co/eZgooHkmMy",negatif
10/15/2021 3:39,007koteka,"Kantor Pinjol Ilegal di Sleman Digerebek Polisi, 83 Orang Diamankan.  Kan kan, gaji gak seberapa ditambah pula diciduk pulisi.  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal @jokowi @PlateJohnny @kemkominfo https://t.co/4LVoLeO7SH",negatif
10/15/2021 3:39,niwablezinky,Kominfo telah memutus akses 4.873 konten pinjaman online (pinjol) berbasis financial technology (fintech) ilegal. @jokowi @PlateJohnny @kemkominfo Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/GBoaL6SSAY,negatif
10/15/2021 3:39,nesutwa,Bahkan bu guru inih niatnya untuk kuliah gegara Pinjol ilegal kini malah kehilangan pekerjaan nya...kesian đź�“ Bantu aparat Bantai Pinjaman Online Ilegal.. Dukung #JokowiBrantasPinjolIlegal https://t.co/i6wXXqwCzG,negatif
10/15/2021 3:39,Retro__70,"https://t.co/fsLMPOp3VM  Adapun sesuai dgn intruksi Presiden @jokowi maka @kemkominfo , OJK, POLRI , dan @KemenkopUKM jg dukungan dr DPR akan beramai-ramai dlm memberantas dan Bantai Pinjaman Online Ilegal Kita dukung kawan.  #JokowiBrantasPinjolIlegal @PlateJohnny @kemkominfo",netral
10/15/2021 3:39,Gank_Of_Petojo,"@PututKarebet Jgnlah, jatuh ke pinjol bs masalah đź™�",negatif
10/15/2021 3:39,ArdianZA__,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:39,ballapann,"DPR RI mendukung pemerintah utk menghapus aplikasi pinjol yg ada di Android Play Store maupun Apple App Store  Penghapusan ini diyakini bisa membatasi gerak pinjol ilegal, bahkan sampai menghapus keberadaan mereka di Indonesia  - Terus mendengar aspirasi rakyat - #DPRuntukNegeri https://t.co/o6Idj6yFCo",negatif
10/15/2021 3:39,007koteka,"Pemerintah Tabuh Genderang Perang Bantai Pinjaman Online Ilegal  Pernyataan bersama ini diharapkan dapat meningkatkan komitmen pemberantasan aktivitas pinjol ilegal, serta memperkuat perlindungan konsumen di Indonesia.  #JokowiBrantasPinjolIlegal https://t.co/ooamYkkvfk",positif
10/15/2021 3:39,Naj_2709,"Masalah Pinjaman Online Ilegal adalah permasalahan krusial dan meresahkan masyarakat, ada yg terganggu secara psikis,depresi,bahkan bunuh diri. Bantai Pinjaman Online Ilegal  #JokowiBrantasPinjolIlegal @jokowi @PlateJohnny @kemkominfo https://t.co/l9kHOWYUcL",negatif
10/15/2021 3:39,007koteka,â€˘ Kejahatan pinjol ilegal merugikan masyarakat sehingga diperlukan langkah penanganan khusus  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal @jokowi @PlateJohnny @kemkominfo https://t.co/OiZBvgYb0s,negatif
10/15/2021 3:39,Widyarenee_,"Jangan sampai ada yg terjebak lagi sama pinjol. Tawaran menggoda, bunganya sungguh durjana..  #JokowiBrantasPinjolIlegal https://t.co/iWCqAHzT25",positif
10/15/2021 3:38,Widyarenee_,"Inisiasi @kemkominfo dan OJK ,  negara mulai tabuh Genderang Perang terhadap Pinjol ilegal  #JokowiBrantasPinjolIlegal   https://t.co/fQazTluMzx",negatif
10/15/2021 3:38,indah_louis,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:38,007koteka,Instruksi Langsung @jokowi Kapolri Perintahkan Tindakan Tegas terhadap Pinjol Ilegal. @DivHumas_Polri  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/jsk52B47mh,negatif
10/15/2021 3:38,MamiaAja,https://t.co/CkHYUxj2nt  tidak ada ampun buat pinjol ilegal  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal,netral
10/15/2021 3:38,Widyarenee_,"Pinjol ilegal tak punya hati, bunganya stgh mati isshhhh  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/jf5fVCtw2u",negatif
10/15/2021 3:38,Widyarenee_,@kemkominfo memblokir seratusan pinjaman online ilegal atau pinjol ilegal  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/Z1BZ3K0HIm,negatif
10/15/2021 3:38,SydneyX5w,Penggerebakan yg dilakukan kepolisian thadap beberapa kantor pinjol seduai dgn arahan dn instruksi pak @jokowi tuk Bantai Pinjaman Online Ilegal scepat mungkingbkrna sdh meresahkan #JokowiBrantasPinjolIlegal @PlateJohnny @kemkominfo https://t.co/m8iE7bkbwR,negatif
10/15/2021 3:38,taotokye,"Korban dari Pinjol ilegal sudah banyak, dari intimidasi dipermalukan dimuka umum bahkan ada yg sampai Bunuh diri krena stres dan depresi Sudah saatnya pemerintah Bantai Pinjaman Online Ilegal.. #JokowiBrantasPinjolIlegal https://t.co/eZgooHkmMy",negatif
10/15/2021 3:38,itajuan373,Bahkan bu guru inih niatnya untuk kuliah gegara Pinjol ilegal kini malah kehilangan pekerjaan nya...kesian đź�“ Bantu aparat Bantai Pinjaman Online Ilegal.. Dukung #JokowiBrantasPinjolIlegal https://t.co/i6wXXqwCzG,negatif
10/15/2021 3:38,SydneyX5w,Menteri @PlateJohnny akan terus tegas dan blokir pinjol ilegal. Akunsih YES. Gatau deh Baim Wong.  #JokowiBrantasPinjolIlegal Bantai Pinjaman Online Ilegal  @jokowi @kemkominfo https://t.co/FdsEPj7xzA,negatif
10/15/2021 3:38,RanzKyleBuddies,Polisi kian gencar menindak tegas kantor Pinjaman Online (Pinjol) ilegal yang tidak terdaftar di Otoritas Jasa Keuangan (OJK).Â @jokowi @PlateJohnny @kemkominfo Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/Do3UspF8Mg,negatif
10/15/2021 3:38,72Kancil,"@bnisekuritas46 Bagaimana kalau ternyata return dari investasi lebih tinggi dari bunga pinjol , min.",netral
10/15/2021 3:38,007koteka,--- @kemkominfo 151 Pinjol Ilegal dan 4 Entitas Investasi Tanpa Izin Diblokir  @PlateJohnny Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/ObzMNaGkBz,negatif
10/15/2021 3:38,Erryx3,"Masalah pinjol ilegal ini bukan hanya bunganya yang gila, sampai 5% perhari. Tapi cara penagihan dibarengi sama persekusi dan mempermalukan nasabah.   Pantas saja ada yang bunuh diri karena terus dipersekusi dan dipermalukan. Sampai Presiden berkomentar langsung.",negatif
10/15/2021 3:38,taotokye,Bahkan bu guru inih niatnya untuk kuliah gegara Pinjol ilegal kini malah kehilangan pekerjaan nya...kesian đź�“ Bantu aparat Bantai Pinjaman Online Ilegal.. Dukung #JokowiBrantasPinjolIlegal https://t.co/i6wXXqwCzG,negatif
10/15/2021 3:38,itajuan373,"Korban dari Pinjol ilegal sudah banyak, dari intimidasi dipermalukan dimuka umum bahkan ada yg sampai Bunuh diri krena stres dan depresi Sudah saatnya pemerintah Bantai Pinjaman Online Ilegal.. #JokowiBrantasPinjolIlegal https://t.co/eZgooHkmMy",negatif
10/15/2021 3:38,SydneyX5w,@PlateJohnny menyatakan langkah komprehensif yg diambil yaitu pemutusan akses atas pinjol ilegal  Utk memastikan perlindungan masyarakat pengguna jasa pinjol dilakukan melalui langkah komprehensif.  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/sr1uD6S5r4,netral
10/15/2021 3:38,007koteka,"Kepolisian perlu menjalin kordinasi dengan OJK untuk memberantas para pinjol ini, karena sebagai lembaga pengatur dan pengawas, tentunya OJK memiliki berbagai database dan informasi yg diperlukan  @kemkominfo @PlateJohnny Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/Pt4gshF8dC",negatif
10/15/2021 3:38,RanzKyleBuddies,Jerat Pinjol Ilegal: Sebar Foto Vulgar hingga Bunuh Diri https://t.co/utV3kfQFmP  Bantai Pinjaman Online Ilegal  #JokowiBrantasPinjolIlegal  @jokowi @ListyoSigitP @PlateJohnny @kemkominfo,negatif
10/15/2021 3:38,Iqbalbiru1,Bahkan bu guru inih niatnya untuk kuliah gegara Pinjol ilegal kini malah kehilangan pekerjaan nya...kesian đź�“ Bantu aparat Bantai Pinjaman Online Ilegal.. Dukung #JokowiBrantasPinjolIlegal https://t.co/i6wXXqwCzG,negatif
10/15/2021 3:38,Donny__Wardhana,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:38,WarHasNotEndYet,@GunRomli @jokowi @PlateJohnny @kemkominfo Bantai Pinjaman Online Ilegal... Jangan kasih kendor... Pinjol Ilegal sangat meresahkan masyarakat... Hukum pengusaha yang terlibat dengan hukuman maksimal!! #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo @Penyuka_ombak  @MamiaAja  @ini_d00m  @arjuno_ireng01 https://t.co/Wtt9O8WIdJ,negatif
10/15/2021 3:38,007koteka,"Lindungi Masyarakat dari Pinjol Ilegal,Johnny: Kominfo Putus Akses dan Edukasi Literasi Digital  @PlateJohnny  menyatakan langkah komprehensif yang diambil yaitu pemutusan akses atas pinjol ilegal &amp; edukasi literasi digital Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/5tpW91WEih",negatif
10/15/2021 3:38,WarHasNotEndYet,Bantai Pinjaman Online Ilegal âśŠ  Ini Daftar Aplikasi Pinjol Ilegal yang Dibongkar Polda Jabar https://t.co/ndZzHBy9i2  #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo,negatif
10/15/2021 3:38,FaGtng,@kemkominfo memblokir seratusan pinjaman online ilegal atau pinjol ilegal  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/Z1BZ3K0HIm,negatif
10/15/2021 3:38,Iqbalbiru1,"Korban dari Pinjol ilegal sudah banyak, dari intimidasi dipermalukan dimuka umum bahkan ada yg sampai Bunuh diri krena stres dan depresi Sudah saatnya pemerintah Bantai Pinjaman Online Ilegal.. #JokowiBrantasPinjolIlegal https://t.co/eZgooHkmMy",negatif
10/15/2021 3:38,007koteka,"Banyaknya kasus bunga tinggi dari pinjaman online alias pinjol, ternyata memperhatikan perhatian Presiden @jokowi @PlateJohnny @kemkominfo  Bantai Pinjaman Online Ilegal  #JokowiBrantasPinjolIlegal  https://t.co/EQPPe3Nf7d",negatif
10/15/2021 3:38,abadi2703,Gerak cepat Johnny G Plate Putus akses Pinjol Ilegal đź�Ž  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @PlateJohnny  @kemkominfo https://t.co/kiRBVtY9Id,negatif
10/15/2021 3:38,myozhyme,"Pinjol ilegal tak punya hati, bunganya stgh mati isshhhh  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/jf5fVCtw2u",negatif
10/15/2021 3:38,Mi9aWempy,"https://t.co/yXoLJwUNYi  Kesepakatan pihak pihak yg terkait, utk berantas pinjol ilegal wajib kita dukung Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo",netral
10/15/2021 3:38,007koteka,Pinjol jadi masalah Sosial baru ditengah masyarakat.. karena kemudahan akses.. terkadang sampai lupa diri dan tak teliti apakah aplikasi yang dipakai adalah legal atau tidak legal.. BERANTAS PINJOL ADALAH PILIHAN UTAMA #JokowiBrantasPinjolIlegal Bantai Pinjaman Online Ilegal https://t.co/W4bIoSbPWS,negatif
10/15/2021 3:38,Mi9aWempy,*** Tim Subdit Siber Krimsus Polda Metro Jaya Gerebek perusahaan kolektor penagihan fintech di Jakarta  @PlateJohnny @kemkominfo Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/dfQXyCORzf,negatif
10/15/2021 3:38,007koteka,Menteri @PlateJohnny akan terus tegas dan blokir pinjol ilegal. Akunsih YES. Gatau deh Baim Wong.  #JokowiBrantasPinjolIlegal Bantai Pinjaman Online Ilegal  @jokowi @kemkominfo https://t.co/FdsEPj7xzA,negatif
10/15/2021 3:38,itajuan373,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:38,Suhilelho,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:38,007koteka,â€˘ Seluruh jajaran kepolisian bergerak menindak tegas pinjol ilegal đź‘ŹđźŹ»đź‘ŹđźŹ»đź‘ŹđźŹ»đź‘ŹđźŹ»  Instruksi Presiden @jokowi dan dilaksanakan Kapolri   Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal @PlateJohnny @kemkominfo https://t.co/4KFoyHVK3p,negatif
10/15/2021 3:38,Mi9aWempy,Pinjol ilegal sebuah paradok dalam usaha keras pemerintah @jokowi  dalam membangkitkan pertumbuhan ekonomi di masa pandemi maka sdh sangat tepat untuk dibasmi.   Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @PlateJohnny @kemkominfo https://t.co/yQSqw2xyxR,negatif
10/15/2021 3:38,ridwanudin_,"Penggrebekan kantor pinjol di Tangerang.   Dari dulu sudah seringkali kami informasikan, pinjol legal dan ilegal itu bisa satu atap dan satu grup kok. Bukan hal yang aneh! :))   *simak baik2 narasi reporter https://t.co/Zb6otXa4xE",negatif
10/15/2021 3:38,tb_aank,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:38,itajuan373,Presiden @jokowi lewat Menteri @PlateJohnny dan @kemkominfo agar tertibkan Pinjol  Aparat pun molai bergerak Bantai Pinjaman Online Ilegal  #JokowiBrantasPinjolIlegal https://t.co/mwv9mwlPYH,negatif
10/15/2021 3:38,Endriyw,Jual beli data di pinjaman online pinjol! â›” https://t.co/tMB2KLztPu,netral
10/15/2021 3:38,itajuan373,Bantai Pinjaman Online Ilegal âśŠ  Ini Daftar Aplikasi Pinjol Ilegal yang Dibongkar Polda Jabar https://t.co/ndZzHBy9i2  #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo,negatif
10/15/2021 3:38,007koteka,"Setelah mendapat arahan dari Presiden @jokowi, Kapolri langsung instruksikan ke seluruh kapolda berantas pinjol ilegal Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo https://t.co/sDx6nHcvE4",negatif
10/15/2021 3:37,007koteka,"Mendapat arahan khusus dari Presiden, Kapolri Jendral Listyo akan berlaku tegas terhadap PINJOL ILEGAL.   Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo https://t.co/Serd6vCetc",negatif
10/15/2021 3:37,RanzKyleBuddies,"OJK, Bank Indonesia, Kepolisian RI, Kominfo dan Kemenkop UKM Sepakat Berantas Pinjol Ilegal @jokowi @PlateJohnny @kemkominfo Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal https://t.co/TKGjCzEtav",negatif
10/15/2021 3:37,gosip_garut,Polda Jabar Berkomitmen Akan Terus Memberantas Praktik Pinjol Ilegal Â» Gosip Garut https://t.co/iA7spewxUh via GosipGarut,negatif
10/15/2021 3:37,polreskukar,"â€śKejahatan Pinjol ilegal sangat merugikan masyarakat sehingga diperlukan langkah penanganan khusus. . Lakukan upaya pemberantasan dengan strategi sosialisasi, pengawasan, maupun penegakan hukum. Kabid Humas Polda Kaltim Kombes Pol. Yusuf Sutejo, S.I.K., M.T . . . #Poldakaltim https://t.co/G3WBfBA9Ye",negatif
10/15/2021 3:37,DoniPratamaa22,"Korban dari Pinjol ilegal sudah banyak, dari intimidasi dipermalukan dimuka umum bahkan ada yg sampai Bunuh diri krena stres dan depresi Sudah saatnya pemerintah Bantai Pinjaman Online Ilegal.. #JokowiBrantasPinjolIlegal https://t.co/eZgooHkmMy",negatif
10/15/2021 3:37,dms_vn_o,Ada yg mikir gak si polisi nangkep pinjol illegal cuma akal2an mereka biar masalah yg udah mereka buat secara beruntun ketutupan,negatif
10/15/2021 3:37,Mi9aWempy,Terjerat Pinjaman Online Ilegal? Ini Cara Mengatasinya! https://t.co/KEU2F0w8Hy Ada tips jika sdh terlanjur terjebak pinjol ilegal. silakan disimak Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo,negatif
10/15/2021 3:37,Qimpoel5,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:37,sandila_wulan,"Dan lagi, pukul 20.30 malam tadi, kepolisian kembali menggrebek kantor pinjaman online (pinjol) di kawasan Samirono, Catur Tunggal, Depok, Sleman, Yogyakarta.   Bravo @DivHumas_Polri @CCICPolri đź‘Źđź‘Ť https://t.co/bZOG3XDQTk",negatif
10/15/2021 3:37,DoniPratamaa22,Bahkan bu guru inih niatnya untuk kuliah gegara Pinjol ilegal kini malah kehilangan pekerjaan nya...kesian đź�“ Bantu aparat Bantai Pinjaman Online Ilegal.. Dukung #JokowiBrantasPinjolIlegal https://t.co/i6wXXqwCzG,negatif
10/15/2021 3:37,Bisniscom,Polri Diminta Tindak Tegas Pinjol Legal yang Melawan Hukum https://t.co/SZjHFtDvdB,positif
10/15/2021 3:37,mudah_bergaul,Pinjol jadi masalah Sosial baru ditengah masyarakat.. karena kemudahan akses.. terkadang sampai lupa diri dan tak teliti apakah aplikasi yang dipakai adalah legal atau tidak legal.. BERANTAS PINJOL ADALAH PILIHAN UTAMA #JokowiBrantasPinjolIlegal Bantai Pinjaman Online Ilegal https://t.co/W4bIoSbPWS,negatif
10/15/2021 3:37,Mi9aWempy,đź“Ś 3 modus Pinjol Ilegal âś… Penawaran via SMS/WA âś… Langsung transfer ke rekening korban âś… Mereplikasi Nama yang mirip dengan Fintech Lending Legal Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo  https://t.co/3kRFCa5XKo https://t.co/2nrdZDYpAn,negatif
10/15/2021 3:37,Naj_2709,@WagimanDeep212_ @kemkominfo Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  Tertibkan pinjol https://t.co/UAajBglWEL,negatif
10/15/2021 3:37,_justazza_,Atasan pinjol nyuruh pegawainya beli data2 ini:  Nama No HP Data Bank Rekening Bank Foto Selfie  Foto KTP  Harga Rp 500 sd 2000 per orang. Bisa dibeli dari bank dan pinjol lain. https://t.co/N32WoPH60a,netral
10/15/2021 3:37,DamarBomzz,"Penggrebekan kantor Pinjol di Sleman Yogyakarta.  Polda DIY dan Polda Jabar bekerja sama dalam menggerebek kantor pinjaman online (pinjol) ilegal, Kamis malam, 14 Oktober 2021. https://t.co/Rmss6yb3lh |@pinjollaknat",netral
10/15/2021 3:37,KemotThe,Karakter GALAK dan suka marah marah dan maki maki = karakter yang cocok banget jadi penagih PINJOL đź¤Łđź¤Łđź¤ŁâśŚđźŹ˝âśŚđźŹ˝âśŚđźŹ˝,negatif
10/15/2021 3:37,totemasang,"Penggerebekan Kantor Pinjol di Mana-mana, Ini Daftarnya https://t.co/FthTcXKESW  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @jokowi @ListyoSigitP @PlateJohnny @kemkominfo https://t.co/Mc5YYmrfuH",negatif
10/15/2021 3:37,AinaAlit,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:37,vita_AVP,"Mendapat arahan khusus dari Presiden, Kapolri Jendral Listyo akan berlaku tegas terhadap PINJOL ILEGAL.   Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo https://t.co/0FeHOXahKf",negatif
10/15/2021 3:37,MonoKaritas,Puluhan penagih Pinjol digerebek saat beraksi di meja kerja di daerah Jakarta Barat.. https://t.co/tdHmaUetCh,netral
10/15/2021 3:37,FaGtng,"Inisiasi @kemkominfo dan OJK ,  negara mulai tabuh Genderang Perang terhadap Pinjol ilegal  #JokowiBrantasPinjolIlegal   https://t.co/fQazTluMzx",negatif
10/15/2021 3:37,fauzan_robusta,Seharusnya Menkop UKM panggil ahli aplikasi bikin aplikasi pinjol.  Lalu berdayakan dana di LPDB untuk disalurkan dengan skema pinjol.  Ada uang trilyunan di sana. Kalau kurang tinggal minta tambah Menkeu.,netral
10/15/2021 3:37,niutrisi,"Maraknya perusahaan Pinjol ilegal yg meresahkan masyarakat, mendapat krititikan dari Wakil Ketua DPR RI Muhaimin Iskandar, yg meminta pemerintah secara tegas menghapus aplikasi Pinjol yg bertebaran di Google play store dan   . . #DPRuntukNegeri Terus Mendengar aspirasi rakyat https://t.co/iNZghwOyto",negatif
10/15/2021 3:37,KAWULOA41593655,Jual beli data di pinjaman online pinjol! â›” https://t.co/tMB2KLztPu,netral
10/15/2021 3:37,vita_AVP,Kejahatan Pinjol Ilegal sangat merugikan masyarakat sehingga diperlukan langkah penanganan khusus.  @kemkominfo akan bertindak tegas tanpa kompromi bagi pelanggar.   Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny https://t.co/nB37yqKdd6,negatif
10/15/2021 3:37,Dedenn119,Bahkan bu guru inih niatnya untuk kuliah gegara Pinjol ilegal kini malah kehilangan pekerjaan nya...kesian đź�“ Bantu aparat Bantai Pinjaman Online Ilegal.. Dukung #JokowiBrantasPinjolIlegal https://t.co/i6wXXqwCzG,negatif
10/15/2021 3:36,Mi9aWempy,Mari kita dukung pemerintah @jokowi bersama kementerian terkait dan kepolisian untuk membasmi pinjol yg jelasÂ˛ sangat merugikan masyarakat lapisan bawah  Bantai Pinjaman Online Ilegal #JokowiBrantasPinjolIlegal  @jokowi @PlateJohnny @kemkominfo @Kepolisian_RI  @ListyoSigitP https://t.co/Liw2ZfOqqF,negatif
10/15/2021 3:36,RanzKyleBuddies,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:36,myozhyme,"Jangan sampai ada yg terjebak lagi sama pinjol. Tawaran menggoda, bunganya sungguh durjana..  #JokowiBrantasPinjolIlegal https://t.co/iWCqAHzT25",positif
10/15/2021 3:36,G336387,"Waduuuhh bener bangettt, apalagi di indonesia yang masyarakat parternalis/ niru para tokoh pemimpinnya,  bedanya pemimpin ngutang jatanya buat negara dan dapat angpao n untung proyek yang bayar utang rakyatnya ,sedang rakyat utang pinjol banyak ambyarnyA âśŚď¸ŹâśŚď¸Źđź�€đź�€ https://t.co/9sMO0bDcaD",positif
10/15/2021 3:36,antika56893672,Digaji sedikit tapi disuruh ngancam2 org yg pinjam duit...skg digrebek polisi pada panas dingin... Boss nya hrs ditangkap jg pak @DivHumas_Polri   https://t.co/fFyts6HYjA,negatif
10/15/2021 3:36,Naj_2709,"Pinjol ilegal sudah lama ada . Seusia dgn Papa minta saham ehh Mama Minta Pulsa. Sampe skarang tetep ada saja lasekar yg jd korbannya..đź¤¦â€Ťâ™‚ď¸Ź Atas inisiasi @kemkominfo dan OJK, negara molai tabuh Genderang Perang kpd Pinjol ilegal #JokowiBrantasPinjolIlegal   https://t.co/Cki4qjBrwG",negatif
10/15/2021 3:36,Dedenn119,"Korban dari Pinjol ilegal sudah banyak, dari intimidasi dipermalukan dimuka umum bahkan ada yg sampai Bunuh diri krena stres dan depresi Sudah saatnya pemerintah Bantai Pinjaman Online Ilegal.. #JokowiBrantasPinjolIlegal https://t.co/eZgooHkmMy",negatif
10/15/2021 3:36,crpuel,Bahkan bu guru inih niatnya untuk kuliah gegara Pinjol ilegal kini malah kehilangan pekerjaan nya...kesian đź�“ Bantu aparat Bantai Pinjaman Online Ilegal.. Dukung #JokowiBrantasPinjolIlegal https://t.co/i6wXXqwCzG,negatif
